es,var,study,se,z,count,w
7.395740363,5.224747959,Hoverman,2.285770758,3.235556469,156,0.006410256
-1.565263631,0.870837519,Hoverman,0.933186755,-1.677331598,156,0.006410256
-0.866997697,0.729307084,Hoverman,0.85399478,-1.015225991,156,0.006410256
13.2958292,15.39825617,Hoverman,3.924061184,3.388282847,156,0.006410256
-0.381053669,0.678766825,Hoverman,0.823873064,-0.462515023,156,0.006410256
3.209623274,1.52514013,Hoverman,1.234965639,2.598957552,156,0.006410256
4.538341299,2.383045146,Hoverman,1.543711484,2.939889575,156,0.006410256
3.765677398,1.848360522,Hoverman,1.359544233,2.769808665,156,0.006410256
1.208269026,0.78832617,Hoverman,0.887877339,1.360851293,156,0.006410256
-7.075420761,4.838464913,Hoverman,2.199651089,-3.216610488,156,0.006410256
3.245598953,1.544492714,Hoverman,1.242776212,2.611571513,156,0.006410256
-0.047177326,0.666852142,Hoverman,0.816610153,-0.057772152,156,0.006410256
-5.500268427,3.187746064,Hoverman,1.785426018,-3.080647629,156,0.006410256
3.706574838,1.811558086,Hoverman,1.345941338,2.753890332,156,0.006410256
-4.369199842,2.257492272,Hoverman,1.502495348,-2.907962309,156,0.006410256
-6.260950987,3.933292272,Hoverman,1.983252952,-3.156909955,156,0.006410256
-1.15061159,0.776992253,Hoverman,0.88147164,-1.305330243,156,0.006410256
1.764188026,0.926029949,Hoverman,0.962304499,1.833294999,156,0.006410256
0.613815435,0.698064116,Hoverman,0.835502313,0.73466635,156,0.006410256
0.164561669,0.668923379,Hoverman,0.817877362,0.2012058,156,0.006410256
3.259018413,1.551766751,Hoverman,1.245699302,2.616215974,156,0.006410256
0.603392787,0.697006905,Hoverman,0.834869394,0.722739139,156,0.006410256
0.109852278,0.667672294,Hoverman,0.817112167,0.134439655,156,0.006410256
-1.678298689,0.901390541,Hoverman,0.949415894,-1.767717076,156,0.006410256
0.699472513,0.707438483,Hoverman,0.841093623,0.831622657,156,0.006410256
0.184390643,0.251062497,Castro_Wise_2009,0.501061371,0.368000116,2,0.5
0.188004187,0.251104549,Castro_Wise_2009,0.501103332,0.375180477,2,0.5
1.861825626,0.955532888,Caine&Marion_1991,0.977513626,1.904654397,1,1
5.060244076,2.800505842,Hekkala_etal_2014,1.673471196,3.02380112,6,0.166666667
5.680069736,3.355266017,Hekkala_etal_2014,1.831738523,3.100917333,6,0.166666667
-0.343868285,0.67652045,Hekkala_etal_2014,0.822508632,-0.418072555,6,0.166666667
6.160736191,3.829555868,Hekkala_etal_2014,1.956925105,3.148171677,6,0.166666667
3.075463975,1.454873222,Hekkala_etal_2014,1.206181256,2.549752751,6,0.166666667
0.433959508,0.682360071,Hekkala_etal_2014,0.826050889,0.525342342,6,0.166666667
-0.367038314,0.677893094,Toivanen_etal_2014,0.823342634,-0.445790487,12,0.083333333
0.146807605,0.668462706,Toivanen_etal_2014,0.817595686,0.179560152,12,0.083333333
-0.039445568,0.666796329,Toivanen_etal_2014,0.816575979,-0.04830606,12,0.083333333
0.580871052,0.694784265,Toivanen_etal_2014,0.833537201,0.696874778,12,0.083333333
0.391250205,0.67942306,Toivanen_etal_2014,0.82427123,0.474661969,12,0.083333333
-0.21132361,0.670388139,Toivanen_etal_2014,0.818772336,-0.258098131,12,0.083333333
-0.266193351,0.672571575,Toivanen_etal_2014,0.820104612,-0.324584629,12,0.083333333
-0.047098474,0.666851522,Toivanen_etal_2014,0.816609774,-0.057675619,12,0.083333333
-0.724811468,0.710445972,Toivanen_etal_2014,0.842879572,-0.859922927,12,0.083333333
0.249011336,0.671833887,Toivanen_etal_2014,0.819654737,0.303800277,12,0.083333333
-0.297274386,0.674031005,Toivanen_etal_2014,0.820993913,-0.362090852,12,0.083333333
-0.739663774,0.712258542,Toivanen_etal_2014,0.843954111,-0.876426531,12,0.083333333
4.991164838,2.74264387,Toivanen_Kotiaho_2007,1.656092953,3.013819259,24,0.041666667
2.300752201,1.107788391,Toivanen_Kotiaho_2007,1.052515269,2.185956127,24,0.041666667
3.82590988,1.886465534,Toivanen_Kotiaho_2007,1.373486634,2.785545767,24,0.041666667
-0.618012629,0.698494968,Toivanen_Kotiaho_2007,0.835760114,-0.739461742,24,0.041666667
1.584682214,0.87593481,Toivanen_Kotiaho_2007,0.93591389,1.693192323,24,0.041666667
1.758342794,0.924314115,Toivanen_Kotiaho_2007,0.961412562,1.828915975,24,0.041666667
2.341530126,1.123563611,Toivanen_Kotiaho_2007,1.059982835,2.209026456,24,0.041666667
2.920782748,1.377580988,Toivanen_Kotiaho_2007,1.173703961,2.488517415,24,0.041666667
3.533790788,1.707306444,Toivanen_Kotiaho_2007,1.30663937,2.704488222,24,0.041666667
-0.25407313,0.672046096,Toivanen_Kotiaho_2007,0.819784177,-0.309926852,24,0.041666667
-0.217581432,0.670611807,Toivanen_Kotiaho_2007,0.818908912,-0.265696745,24,0.041666667
0.065456516,0.667023713,Toivanen_Kotiaho_2007,0.816715197,0.080146073,24,0.041666667
2.357314994,1.129744498,Toivanen_Kotiaho_2007,1.062894397,2.217826156,24,0.041666667
0.509765681,0.688321754,Toivanen_Kotiaho_2007,0.829651586,0.614433444,24,0.041666667
1.619746465,0.885298217,Toivanen_Kotiaho_2007,0.940902874,1.721481048,24,0.041666667
-0.936323582,0.739725154,Toivanen_Kotiaho_2007,0.860072761,-1.088656244,24,0.041666667
-0.15342124,0.668628173,Toivanen_Kotiaho_2007,0.817696871,-0.187626057,24,0.041666667
0.714571517,0.709217704,Toivanen_Kotiaho_2007,0.842150642,0.848507953,24,0.041666667
1.891250362,0.964735661,Toivanen_Kotiaho_2007,0.982209581,1.925505919,24,0.041666667
9.88687665,8.812527491,Toivanen_Kotiaho_2007,2.968590152,3.330495671,24,0.041666667
4.618479426,2.444196017,Toivanen_Kotiaho_2007,1.563392471,2.954139484,24,0.041666667
-0.201194165,0.670039924,Toivanen_Kotiaho_2007,0.818559664,-0.245790471,24,0.041666667
-0.042102781,0.666814387,Toivanen_Kotiaho_2007,0.816587036,-0.051559453,24,0.041666667
0.399051539,0.679936844,Toivanen_Kotiaho_2007,0.82458283,0.483943546,24,0.041666667
1.203268443,0.472392747,Brazee_etal_2008,0.687308335,1.750696713,2,0.5
2.80693655,0.79394464,Brazee_etal_2008,0.891035712,3.150195343,2,0.5
2.916569955,0.515824384,Gossner_etal_2013,0.718209151,4.060892222,2,0.5
5.18160625,1.089032604,Gossner_etal_2013,1.043567249,4.965282547,2,0.5
-0.547132295,0.198174357,Hekkala_etal_2015b_plants,0.445167785,-1.229047368,36,0.027777778
0.051866128,0.15762749,Hekkala_etal_2015b_plants,0.397023287,0.130637495,36,0.027777778
0.605245272,0.225549139,Hekkala_etal_2015b_plants,0.47492014,1.274414835,36,0.027777778
-0.38271748,0.152712457,Hekkala_etal_2015b_plants,0.390784412,-0.979357078,36,0.027777778
-0.183591524,0.150624182,Hekkala_etal_2015b_plants,0.388103314,-0.47304807,36,0.027777778
0.366305684,0.16946208,Hekkala_etal_2015b_plants,0.411657722,0.889830711,36,0.027777778
0.104612923,0.191904577,Hekkala_etal_2015b_plants,0.438069146,0.238804591,36,0.027777778
0.755142039,0.168541902,Hekkala_etal_2015b_plants,0.410538551,1.839393737,36,0.027777778
0.726131791,0.229784548,Hekkala_etal_2015b_plants,0.479358476,1.514799108,36,0.027777778
-0.25014441,0.151158745,Hekkala_etal_2015b_plants,0.38879139,-0.643389788,36,0.027777778
-0.042247457,0.150033053,Hekkala_etal_2015b_plants,0.387341003,-0.109070449,36,0.027777778
0.474441422,0.171356139,Hekkala_etal_2015b_plants,0.413951856,1.146127058,36,0.027777778
-0.685743094,0.201889353,Hekkala_etal_2015b_plants,0.449320992,-1.526176402,36,0.027777778
-1.083125855,0.180136558,Hekkala_etal_2015b_plants,0.424424973,-2.551984269,36,0.027777778
-0.440284649,0.221010422,Hekkala_etal_2015b_plants,0.470117455,-0.936541803,36,0.027777778
0.22085937,0.150903312,Hekkala_etal_2015b_plants,0.388462755,0.568547092,36,0.027777778
0.085858827,0.150136514,Hekkala_etal_2015b_plants,0.387474533,0.221585729,36,0.027777778
-0.199083455,0.16749238,Hekkala_etal_2015b_plants,0.409258329,-0.486449366,36,0.027777778
-0.438677725,0.195850105,Hekkala_etal_2015b_plants,0.44254955,-0.991251092,36,0.027777778
-0.970102585,0.175673816,Hekkala_etal_2015b_plants,0.419134603,-2.314537089,36,0.027777778
-0.55390091,0.223982939,Hekkala_etal_2015b_plants,0.473268358,-1.17037385,36,0.027777778
0.514601753,0.154903981,Hekkala_etal_2015b_plants,0.39357843,1.307494805,36,0.027777778
0.366466638,0.152486996,Hekkala_etal_2015b_plants,0.390495834,0.938464911,36,0.027777778
-0.18097067,0.167348966,Hekkala_etal_2015b_plants,0.40908308,-0.442381215,36,0.027777778
-0.749506815,0.203878851,Hekkala_etal_2015b_plants,0.451529457,-1.659928944,36,0.027777778
-0.512439925,0.162625655,Hekkala_etal_2015b_plants,0.403268713,-1.270715798,36,0.027777778
0.108778383,0.216220479,Hekkala_etal_2015b_plants,0.464995138,0.233934452,36,0.027777778
0.108516743,0.150218072,Hekkala_etal_2015b_plants,0.387579762,0.279985576,36,0.027777778
0.573906015,0.15609941,Hekkala_etal_2015b_plants,0.395094178,1.452580289,36,0.027777778
0.43187485,0.170552414,Hekkala_etal_2015b_plants,0.41297992,1.045752661,36,0.027777778
1.177021815,0.221783631,Hekkala_etal_2015b_plants,0.470939095,2.499307933,36,0.027777778
0.459585401,0.161637656,Hekkala_etal_2015b_plants,0.402041859,1.143128235,36,0.027777778
-0.600068402,0.225384935,Hekkala_etal_2015b_plants,0.474747233,-1.263974511,36,0.027777778
-0.059137535,0.150064764,Hekkala_etal_2015b_plants,0.387381935,-0.152659507,36,0.027777778
0.47234649,0.154131689,Hekkala_etal_2015b_plants,0.392596089,1.203136006,36,0.027777778
0.504130647,0.171961411,Hekkala_etal_2015b_plants,0.414682301,1.215703313,36,0.027777778
1.13506952,0.962171615,Joensuu_etal_2008,0.980903469,1.157167404,1,1
1.908215961,0.242526837,Klepzig_etal_2012,0.492470138,3.874785119,6,0.166666667
0.531751606,0.23007666,Klepzig_etal_2012,0.47966307,1.10859401,6,0.166666667
0.381633334,0.226267889,Klepzig_etal_2012,0.475676244,0.802296391,6,0.166666667
-0.113329953,0.166934243,Klepzig_etal_2012,0.408575872,-0.277377986,6,0.166666667
0.090549474,0.222449978,Klepzig_etal_2012,0.47164603,0.191986082,6,0.166666667
0.690994524,0.235485373,Klepzig_etal_2012,0.485268352,1.423943107,6,0.166666667
-0.055648476,0.666924729,Willig_etal_2014,0.816654596,-0.068141998,10,0.1
-0.11183954,0.667709007,Willig_etal_2014,0.817134632,-0.136867948,10,0.1
-0.268355008,0.672667868,Willig_etal_2014,0.820163318,-0.327197038,10,0.1
0.134939315,0.668184052,Willig_etal_2014,0.817425257,0.165078475,10,0.1
0.171260601,0.669110849,Willig_etal_2014,0.817991962,0.209367095,10,0.1
1.023484768,0.753960089,Willig_etal_2014,0.868308752,1.178710644,10,0.1
0.816536198,0.722227613,Willig_etal_2014,0.849839758,0.960811953,10,0.1
-0.121169551,0.667890172,Willig_etal_2014,0.817245478,-0.148265796,10,0.1
0.042504686,0.666817221,Willig_etal_2014,0.816588771,0.052051519,10,0.1
-0.098399468,0.667473538,Willig_etal_2014,0.816990537,-0.12044138,10,0.1
1.187126013,0.075881195,Komonen_etal_2014a,0.275465415,4.309528341,4,0.25
1.166050015,0.075481231,Komonen_etal_2014a,0.274738477,4.244218087,4,0.25
0.433692524,0.066032977,Komonen_etal_2014a,0.256968826,1.687724269,4,0.25
0.542193166,0.066886882,Komonen_etal_2014a,0.258624984,2.096445429,4,0.25
6.612573811,0.431051103,Pasanen_etal_2014,0.656544822,10.07177818,1,1
0.383149054,0.235430522,Seibold_etal_2014,0.485211832,0.789653155,12,0.083333333
0.408815108,0.235720902,Seibold_etal_2014,0.48551097,0.842030631,12,0.083333333
-0.090318662,0.066734646,Seibold_etal_2014,0.258330497,-0.349624465,12,0.083333333
0.278560543,0.234441847,Seibold_etal_2014,0.484191953,0.575310145,12,0.083333333
0.408815108,0.235720902,Seibold_etal_2014,0.48551097,0.842030631,12,0.083333333
0.209665674,0.067032997,Seibold_etal_2014,0.258907314,0.809809773,12,0.083333333
0.455095086,0.23629207,Seibold_etal_2014,0.486098827,0.936219264,12,0.083333333
0.680452568,0.239947843,Seibold_etal_2014,0.489844713,1.389118938,12,0.083333333
0.240090722,0.06714703,Seibold_etal_2014,0.259127439,0.926535309,12,0.083333333
0.55157608,0.237679564,Seibold_etal_2014,0.487523912,1.13138262,12,0.083333333
0.833232135,0.243251559,Seibold_etal_2014,0.493205392,1.689422191,12,0.083333333
0.195416739,0.066984898,Seibold_etal_2014,0.258814407,0.755045828,12,0.083333333
0.460658868,0.684350549,Davis_etal_2010a,0.827254827,0.556852439,4,0.25
-0.291346249,0.67374022,Davis_etal_2010a,0.8208168,-0.354946742,4,0.25
0.921317736,0.737402198,Davis_etal_2010a,0.858721257,1.072894992,4,0.25
0,0.666666667,Davis_etal_2010a,0.816496581,0,4,0.25
-1.243539819,0.795532607,Owens_etal_2008,0.891926346,-1.394218059,4,0.25
1.119551733,0.77111634,Owens_etal_2008,0.878132302,1.274923756,4,0.25
-0.313288192,0.674845791,Owens_etal_2008,0.821489982,-0.381365809,4,0.25
-0.423759069,0.681630979,Owens_etal_2008,0.825609459,-0.513268186,4,0.25
-0.810732246,0.541080423,Ulyshen&Hanula_2009,0.73558169,-1.102164799,21,0.047619048
-1.171844529,0.585826225,Ulyshen&Hanula_2009,0.765392857,-1.531036668,21,0.047619048
-0.099137055,0.50061426,Ulyshen&Hanula_2009,0.707540995,-0.140114928,21,0.047619048
0.399403083,0.509970176,Ulyshen&Hanula_2009,0.714121962,0.559292536,21,0.047619048
0.874545642,0.54780188,Ulyshen&Hanula_2009,0.740136393,1.181600649,21,0.047619048
-0.626503796,0.524531688,Ulyshen&Hanula_2009,0.724245599,-0.865043291,21,0.047619048
-0.017983442,0.500020213,Ulyshen&Hanula_2009,0.707121074,-0.025431914,21,0.047619048
0.667331777,0.527833231,Ulyshen&Hanula_2009,0.726521322,0.918530203,21,0.047619048
0.461930928,0.513336261,Ulyshen&Hanula_2009,0.716474885,0.644727313,21,0.047619048
-0.137936036,0.501189147,Ulyshen&Hanula_2009,0.707947136,-0.194839458,21,0.047619048
-0.978183207,0.559802649,Ulyshen&Hanula_2009,0.748199605,-1.307382683,21,0.047619048
1.354428007,0.614654702,Ulyshen&Hanula_2009,0.783999172,1.727588568,21,0.047619048
-0.058823268,0.500216261,Ulyshen&Hanula_2009,0.707259684,-0.083170679,21,0.047619048
0.321396316,0.506455975,Ulyshen&Hanula_2009,0.711657203,0.451616754,21,0.047619048
0.515094648,0.516582656,Ulyshen&Hanula_2009,0.718736848,0.716666537,21,0.047619048
-0.624356395,0.524363807,Ulyshen&Hanula_2009,0.724129689,-0.862216263,21,0.047619048
-0.091657481,0.500525068,Ulyshen&Hanula_2009,0.707477963,-0.129555246,21,0.047619048
-0.761699772,0.536261659,Ulyshen&Hanula_2009,0.732298886,-1.040148751,21,0.047619048
-0.305333192,0.505826772,Ulyshen&Hanula_2009,0.711214997,-0.429312083,21,0.047619048
-0.863145937,0.546563807,Ulyshen&Hanula_2009,0.739299538,-1.167518567,21,0.047619048
0.27457183,0.504711856,Ulyshen&Hanula_2009,0.710430754,0.386486408,21,0.047619048
0.899333249,0.550550018,Shoo_etal_2014,0.741990578,1.212054809,1,1
0.430912022,0.682140431,Cantrell_etal_2014,0.825917932,0.521737094,16,0.0625
1.088898567,0.765475007,Cantrell_etal_2014,0.874914286,1.244577423,16,0.0625
-0.581459866,0.694841298,Cantrell_etal_2014,0.833571411,-0.697552553,16,0.0625
0.537500016,0.690742189,Cantrell_etal_2014,0.831109011,0.646726251,16,0.0625
0.127058117,0.66801198,Cantrell_etal_2014,0.817319999,0.155457003,16,0.0625
0.125054435,0.667969884,Cantrell_etal_2014,0.817294246,0.153010297,16,0.0625
0.146805403,0.668462652,Cantrell_etal_2014,0.817595653,0.179557465,16,0.0625
-0.034762383,0.666767369,Cantrell_etal_2014,0.816558246,-0.042571835,16,0.0625
-0.160110375,0.668802944,Cantrell_etal_2014,0.817803732,-0.195780929,16,0.0625
0.651464051,0.702033784,Cantrell_etal_2014,0.837874563,0.777519786,16,0.0625
-0.114595804,0.667761017,Cantrell_etal_2014,0.817166456,-0.140235571,16,0.0625
6.28E-06,0.666666667,Cantrell_etal_2014,0.816496581,7.70E-06,16,0.0625
-0.051867978,0.666890857,Cantrell_etal_2014,0.816633858,-0.063514362,16,0.0625
0.487236332,0.686449937,Cantrell_etal_2014,0.828522744,0.588078403,16,0.0625
-0.407850421,0.680528497,Cantrell_etal_2014,0.824941511,-0.494399197,16,0.0625
0.167434565,0.669002861,Cantrell_etal_2014,0.817925951,0.204706263,16,0.0625
-0.059847725,0.166741286,Barton_etal_2011,0.40833967,-0.146563583,2,0.5
0.21453289,0.167625508,Barton_etal_2011,0.409420942,0.523991004,2,0.5
-3.249815791,0.464032567,Aigner & Woerly,0.681199359,-4.770726437,2,0.5
-3.213422899,0.322101445,Aigner & Woerly,0.567539818,-5.662021932,2,0.5
-3.971782629,0.660418257,Allen et al.,0.812661219,-4.887378081,4,0.25
-4.019263493,0.670957751,Allen et al.,0.819120108,-4.906806042,4,0.25
-1.241533926,0.265039069,Allen et al.,0.514819453,-2.411590936,4,0.25
-1.432854767,0.279252022,Allen et al.,0.528443017,-2.711465043,4,0.25
-2.742450522,0.153567643,Butler and Wacker,0.391877076,-6.998241765,1,1
-4.822162175,1.562662402,Cox and Allen,1.250064959,-3.857529275,3,0.333333333
-2.49374269,0.71093763,Cox and Allen,0.843171175,-2.957575833,3,0.333333333
-2.248647722,0.652820829,Cox and Allen,0.807973285,-2.783071872,3,0.333333333
-0.957640896,0.743089674,DiTomaso et al.,0.862026493,-1.110918173,3,0.333333333
-0.989830506,0.748313703,DiTomaso et al.,0.865051272,-1.1442449,3,0.333333333
-0.175701621,0.669239255,DiTomaso et al.,0.818070446,-0.214775661,3,0.333333333
-7.810310166,4.312559055,Enloe et al.,2.076670184,-3.760977657,3,0.333333333
-7.714650858,4.219739866,Enloe et al.,2.054200542,-3.755549033,3,0.333333333
-0.647087662,0.526170153,Enloe et al.,0.72537587,-0.892072219,3,0.333333333
-4.21259675,0.891532379,Erskine Ogden and Rejmanek,0.944209923,-4.461504424,1,1
-1.583119842,0.164160444,Firn et al.,0.405167181,-3.90732497,2,0.5
-0.200074236,0.125625464,Firn et al.,0.354436827,-0.564484898,2,0.5
-0.567020217,0.148598427,Gonzales and Clements,0.385484665,-1.470928075,1,1
-1.804790749,0.281431741,Harms and Hiebert,0.530501405,-3.402047065,2,0.5
-1.93104023,0.293222909,Harms and Hiebert,0.541500609,-3.566090599,2,0.5
-0.242547778,0.201470736,Hendrickson and Lund,0.448854916,-0.540370105,2,0.5
0.138989095,0.200482949,Hendrickson and Lund,0.447753224,0.310414505,2,0.5
-5.953715048,3.62056024,Hulet et al.,1.902776981,-3.128961044,4,0.25
-1.296029362,0.806641009,Hulet et al.,0.898131955,-1.443027781,4,0.25
-2.473894858,1.176679647,Hulet et al.,1.084748656,-2.280615739,4,0.25
0.995876656,0.749314193,Hulet et al.,0.865629362,1.150465429,4,0.25
-5.645033268,3.322200049,Kyser and DiTomaso,1.822690333,-3.097088499,2,0.5
-2.21768406,1.076510216,Kyser and DiTomaso,1.037550103,-2.137423584,2,0.5
-1.971353875,0.123814959,Laufenberg et al.,0.351873499,-5.602450541,1,1
-5.565554674,0.811987476,Marushia et al.,0.901103477,-6.176376874,4,0.25
-5.747176378,0.854792423,Marushia et al.,0.924549849,-6.216188758,4,0.25
-1.158099235,0.194608205,Marushia et al.,0.4411442,-2.62521696,4,0.25
-0.216829795,0.167646149,Marushia et al.,0.409446149,-0.529568529,4,0.25
-0.759278187,0.53603146,Mckell et al.,0.732141694,-1.037064537,1,1
1.269298304,0.400463258,Olson & Wallander,0.632821663,2.005775683,1,1
-3.990216547,1.993485674,Olson et al.,1.411908522,-2.826115492,1,1
-6.551349737,3.182511461,Ortega and Pearson,1.78395949,-3.672364633,1,1
-1.672579645,0.269938067,Pavlovic et al.,0.519555644,-3.219250269,1,1
-1.321649791,0.101528731,Pokorny et al.,0.318635734,-4.147839211,2,0.5
-1.826925145,0.118100578,Pokorny et al.,0.343657646,-5.316119586,2,0.5
-19.79342314,33.31496664,Ruwanza et al.,5.77191187,-3.429266348,1,1
-2.898698229,0.820122571,Saito & Tsuyuzaki,0.90560619,-3.200837474,1,1
